0.009 0 0 0 | 0 0 0 | 0.0779585619265576 -0.784179025810661 | -34 87 | 0 0
10.168 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.178 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.188 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.198 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.208 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.218 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.228 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.238 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.248 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.258 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.268 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.278 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.288 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.298 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.308 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.318 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.328 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.338 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.348 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.358 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.368 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.378 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.388 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.398 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.408 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.418 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.428 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.438 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.448 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.458 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.468 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.478 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.488 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.498 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.508 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.518 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.528 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.538 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.548 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.558 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.568 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.578 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.588 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.598 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.608 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.618 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.628 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.638 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.648 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.658 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.668 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.678 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.688 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.698 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.708 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.718 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.728 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.738 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.748 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.758 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.768 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.778 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.788 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.798 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.808 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.818 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.828 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.838 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.848 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.858 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.868 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.878 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.888 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.898 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.908 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.918 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.928 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.938 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.948 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.958 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.968 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.978 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.988 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
10.998 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.008 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.018 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.028 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.038 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.048 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.058 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.068 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.078 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.088 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.098 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.108 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
11.118 1.14584890512227 -0.256929190500538 -0.612895710292754 | -1.51968585004045 -1.55477214383449 2.16766785412724 | -0.759842925020226 -0.781108511915207 | -319 -196 | -319 -196
